path,category,size_bytes,loc,auth_flag,ai_flag,db_flag,payment_flag,purpose,exports,imports,core_logic,typescript_interfaces,side_effects,lifecycle,internal_dependencies,used_by_other_files,ui_rendering_details,code_quality_notes
src/components/MobileInterviewGuide.tsx,react-component,27182,496,false,false,false,false,"""use client"";",MobileInterviewGuide,react; next/link,React component rendering,Props,yes,n/a,none-detected,n/a,n/a,typed
src/components/MobileLandingPage.tsx,react-component,24907,564,true,true,true,false,"""use client"";",none-detected,react; framer-motion; next/link,React component rendering,none-detected,no,n/a,none-detected,n/a,n/a,needs stronger typing review
src/components/NotificationBell.tsx,react-component,11127,260,false,true,false,false,"""use client"";",NotificationBell,react; framer-motion; lucide-react,React component rendering,Notification,yes,n/a,none-detected,n/a,n/a,typed
src/components/PWARegister.tsx,react-component,1081,40,false,true,false,false,"""use client"";",PWARegister,react,React component rendering,none-detected,yes,n/a,none-detected,n/a,n/a,needs stronger typing review
src/components/PolicyLayout.tsx,react-component,460,19,false,true,false,false,import React from 'react';,none-detected,react,React component rendering,PolicyLayoutProps,no,n/a,none-detected,n/a,n/a,typed
src/components/PortalLayout.tsx,react-component,5467,133,true,true,false,false,"""use client"";",PortalLayout,react; next/link; next/navigation; @/contexts/PortalAuthContext,React component rendering,NavItem; PortalLayoutProps,no,n/a,@/contexts/PortalAuthContext,n/a,n/a,typed
src/components/SuperAdminNotifications.tsx,react-component,23031,439,false,true,false,false,"""use client"";",SuperAdminNotifications,react; framer-motion; lucide-react; sonner,React component rendering,UserOption,yes,n/a,none-detected,n/a,n/a,typed
src/components/VideoAnalysisPanel.tsx,react-component,30851,886,false,true,false,false,"""use client"";",none-detected,react,React component rendering,BehavioralMetrics; VideoAnalysisPanelProps; BehavioralTimelinePoint; BehavioralAlertSnapshot,yes,n/a,none-detected,n/a,n/a,typed
src/components/assessments/VideoAnalysisPanel.tsx,react-component,10255,320,false,true,false,false,"""use client"";",VideoAnalysisPanel; VideoAnalysisMini,react; framer-motion; @/components/ui/button; @/components/ui/progress; @/lib/utils,React component rendering,VideoAnalysisPanelProps; MetricBarProps,no,n/a,@/components/ui/button; @/components/ui/progress; @/lib/utils; @/hooks/useVideoAnalysis,n/a,n/a,typed
src/components/assessments/candidate/CorporateVoicePlayer.tsx,react-component,35496,1034,false,true,false,false,"""use client"";",CorporateVoicePlayer,react; framer-motion; @/components/ui/button; @/components/ui/card; @/components/ui/progress; @/components/ui/textarea; @/components/ui/badge; @/components/ui/radio-group,React component rendering,CorporateVoiceConfig; CorporateVoicePlayerProps; CorporateVoiceResult,yes,n/a,@/components/ui/button; @/components/ui/card; @/components/ui/progress; @/components/ui/textarea; @/components/ui/badge; @/components/ui/radio-group; @/components/ui/label; @/lib/utils,n/a,n/a,typed
src/components/assessments/candidate/GDAssessmentPlayer.tsx,react-component,46371,1352,false,true,false,false,"""use client"";",GDAssessmentPlayer,react; framer-motion; @/components/ui/button; @/components/ui/input; @/components/ui/scroll-area; @/components/ui/badge; @/lib/utils,React component rendering,VideoMetrics; GDMessage; GDParticipant; GDAgoraConfig; GDAssessmentPlayerProps; GDResultData,yes,n/a,@/components/ui/button; @/components/ui/input; @/components/ui/scroll-area; @/components/ui/badge; @/lib/utils,n/a,n/a,typed
src/components/assessments/candidate/GDMatchingUI.tsx,react-component,4571,123,false,true,false,false,"""use client"";",GDMatchingUI,react; framer-motion; lucide-react; @/components/ui/button; @/components/ui/card; @/components/ui/progress,React component rendering,GDMatchingUIProps,no,n/a,@/components/ui/button; @/components/ui/card; @/components/ui/progress,n/a,n/a,typed
src/components/assessments/candidate/VoiceAssessmentPlayer.tsx,react-component,24274,733,false,true,false,false,"""use client"";",VoiceAssessmentPlayer,react; framer-motion; @/components/ui/button; @/components/ui/input; @/components/ui/scroll-area; @/components/ui/badge; @/components/ui/progress; @/lib/utils,React component rendering,InterviewMessage; VoiceAgoraConfig; VoiceAssessmentPlayerProps; VoiceResultData,yes,n/a,@/components/ui/button; @/components/ui/input; @/components/ui/scroll-area; @/components/ui/badge; @/components/ui/progress; @/lib/utils,n/a,n/a,typed
src/components/assessments/results/PerformanceBreakdown.tsx,react-component,18361,546,false,true,false,false,"""use client"";",PerformanceBreakdown,react; framer-motion; @/components/ui/progress; @/components/ui/card; @/components/ui/badge; @/lib/utils,React component rendering,InterviewScores; VideoMetrics; VideoFeedback; PerformanceBreakdownProps,no,n/a,@/components/ui/progress; @/components/ui/card; @/components/ui/badge; @/lib/utils,n/a,n/a,typed
src/components/candidate-portal/CandidatePortalLayout.tsx,react-component,18184,401,true,true,false,false,"""use client"";",CandidatePortalLayout,react; next/link; next/navigation; framer-motion,React component rendering,NavItem; CandidatePortalLayoutProps,yes,n/a,none-detected,n/a,n/a,typed
src/components/careers/FilterBar.tsx,react-component,10305,340,false,true,false,false,"""use client"";",FilterBar,react; framer-motion; @/lib/utils; ../shared/AnimatedCounter,React component rendering,FilterState; FilterBarProps,yes,n/a,@/lib/utils,n/a,n/a,typed
src/components/careers/JobCard.tsx,react-component,7349,238,false,false,false,false,"""use client"";",JobCard,react; next/link; framer-motion; @/lib/utils; ../shared/SkillPill; date-fns,React component rendering,Job; JobCardProps,yes,n/a,@/lib/utils,n/a,n/a,typed
src/components/careers/index.ts,react-component,56,3,false,false,false,false,"export * from ""./JobCard"";",none-detected,none-detected,module utilities,none-detected,no,n/a,none-detected,n/a,n/a,n/a
src/components/chat/ChatInput.tsx,react-component,16578,492,false,true,false,false,"""use client"";",ChatInput,react; framer-motion; @/hooks/useEncryption,React component rendering,ChatInputProps,yes,n/a,@/hooks/useEncryption,n/a,n/a,typed
src/components/chat/ChatLayout.tsx,react-component,19005,521,false,true,false,false,"""use client"";",ChatLayout,react; framer-motion; ./ChatSidebar; ./ChatMessages; ./ChatInput; ./FriendRequestPanel; @/hooks/useChatSocket; @/modules/chat/types/chat.types,React component rendering,ChatLayoutProps,yes,n/a,@/hooks/useChatSocket; @/modules/chat/types/chat.types,n/a,n/a,typed
src/components/chat/ChatMessages.tsx,react-component,18599,507,false,true,false,false,"""use client"";",ChatMessages,react; framer-motion; @/modules/chat/types/chat.types; @/modules/chat/utils/chat.utils; @/hooks/useChatSocket; @/hooks/useEncryption,React component rendering,ChatMessagesProps; MessageBubbleProps,no,n/a,@/modules/chat/types/chat.types; @/modules/chat/utils/chat.utils; @/hooks/useChatSocket; @/hooks/useEncryption,n/a,n/a,typed
src/components/chat/ChatSidebar.tsx,react-component,14332,393,false,true,false,false,"""use client"";",ChatSidebar,react; framer-motion; @/modules/chat/types/chat.types; @/modules/chat/utils/chat.utils; ./QuickAddContact,React component rendering,ChatSidebarProps; ConversationItemProps,yes,n/a,@/modules/chat/types/chat.types; @/modules/chat/utils/chat.utils,n/a,n/a,typed
src/components/chat/FriendRequestPanel.tsx,react-component,5564,157,false,true,false,false,"""use client"";",FriendRequestPanel,react; lucide-react; framer-motion,React component rendering,FriendRequest; FriendRequestPanelProps,yes,n/a,none-detected,n/a,n/a,typed
src/components/chat/QuickAddContact.tsx,react-component,7702,201,false,true,false,false,"""use client"";",QuickAddContact,react; lucide-react; framer-motion,React component rendering,QuickAddContactProps; SearchUser,yes,n/a,none-detected,n/a,n/a,typed
src/components/chat/index.ts,react-component,209,6,false,false,false,false,// Chat Components barrel export,ChatLayout; ChatSidebar; ChatMessages; ChatInput,none-detected,module utilities,none-detected,no,n/a,none-detected,n/a,n/a,n/a
src/components/competitions/CompetitionCard.tsx,react-component,10008,271,false,true,false,false,'use client';,CompetitionCard,react; next/link; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/lib/utils; ./CompetitionStatusTag,React component rendering,CompetitionCardProps,no,n/a,@/components/ui/card; @/components/ui/badge; @/components/ui/button; @/lib/utils,n/a,n/a,typed
src/components/competitions/CompetitionGDBattleRoom.tsx,react-component,38888,997,true,true,false,false,'use client';,CompetitionGDBattleRoom,react; next-auth/react; @/components/ui/button; @/components/ui/badge; @/lib/utils,React component rendering,Competition; Participant; CompetitionGDBattleRoomProps; RemoteUser,yes,n/a,@/components/ui/button; @/components/ui/badge; @/lib/utils,n/a,n/a,typed
src/components/competitions/CompetitionLeaderboard.tsx,react-component,12131,312,false,false,false,false,'use client';,CompetitionLeaderboard,react; @/components/ui/card; @/components/ui/avatar; @/components/ui/skeleton; @/components/ui/badge; @/components/ui/button; @/components/ui/input; @/lib/utils,React component rendering,LeaderboardEntry; CompetitionLeaderboardProps,no,n/a,@/components/ui/card; @/components/ui/avatar; @/components/ui/skeleton; @/components/ui/badge; @/components/ui/button; @/components/ui/input; @/components/ui/table; @/lib/utils,n/a,n/a,typed
src/components/competitions/CompetitionRegistrationModal.tsx,react-component,10302,270,false,true,false,false,'use client';,CompetitionRegistrationModal,react; @/components/ui/button; @/components/ui/checkbox; @/components/ui/badge; @/lib/utils; ./CompetitionTimer,React component rendering,Competition; CompetitionRegistrationModalProps,no,n/a,@/components/ui/dialog; @/components/ui/button; @/components/ui/checkbox; @/components/ui/badge; @/lib/utils,n/a,n/a,typed
src/components/competitions/CompetitionStatusTag.tsx,react-component,2814,104,false,false,false,false,'use client';,CompetitionStatusTag,react; @/components/ui/badge; @/lib/utils,React component rendering,CompetitionStatusTagProps,no,n/a,@/components/ui/badge; @/lib/utils,n/a,n/a,typed
src/components/competitions/CompetitionTimer.tsx,react-component,6797,229,false,true,false,false,'use client';,CompetitionTimer,react; @/lib/utils; lucide-react,React component rendering,CompetitionTimerProps; TimeRemaining,yes,n/a,@/lib/utils,n/a,n/a,typed
src/components/competitions/CreateCompetitionForm.tsx,react-component,35819,921,false,true,false,false,'use client';,CreateCompetitionForm,react; @/components/ui/card; @/components/ui/button; @/components/ui/input; @/components/ui/textarea; @/components/ui/label; @/components/ui/badge; @/lib/utils,React component rendering,ModuleConfig; RewardConfig; CompetitionFormData; CreateCompetitionFormProps,no,n/a,@/components/ui/card; @/components/ui/button; @/components/ui/input; @/components/ui/textarea; @/components/ui/label; @/components/ui/badge; @/components/ui/select; @/lib/utils,n/a,n/a,typed
src/components/competitions/ModuleWeightEditor.tsx,react-component,8220,245,false,true,false,false,'use client';,ModuleWeightEditor,react; @/components/ui/card; @/components/ui/button; @/components/ui/input; @/components/ui/slider; @/lib/utils,React component rendering,ModuleConfig; ModuleOption; ModuleWeightEditorProps,no,n/a,@/components/ui/card; @/components/ui/button; @/components/ui/input; @/components/ui/slider; @/components/ui/select; @/lib/utils,n/a,n/a,typed
src/components/competitions/RankBadge.tsx,react-component,5336,183,false,true,false,false,'use client';,RankBadge; CompetitionBadge,react; lucide-react; @/lib/utils,React component rendering,RankBadgeProps; CompetitionBadgeProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/competitions/index.ts,react-component,1025,13,false,false,false,false,// ═══════════════════════════════════════════════════════════════════════════════,CompetitionCard; CompetitionStatusTag; CompetitionTimer; CompetitionLeaderboard; CompetitionRegistrationModal; CreateCompetitionForm; ModuleWeightEditor; RankBadge,none-detected,module utilities,none-detected,no,n/a,none-detected,n/a,n/a,n/a
src/components/dashboard/AppliedJobsList.tsx,react-component,7559,243,false,true,false,false,"""use client"";",AppliedJobsList,react; next/link; framer-motion; @/lib/utils; ../shared/StatusBadge; ../shared/SkeletonLoader; lucide-react; date-fns,React component rendering,Application; AppliedJobsListProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/dashboard/HeroBanner.tsx,react-component,9462,309,false,true,false,false,"""use client"";",HeroBanner,react; next/link; framer-motion; @/lib/utils; lucide-react; ../shared/SkeletonLoader,React component rendering,HeroBannerProps,yes,n/a,@/lib/utils,n/a,n/a,typed
src/components/dashboard/NotificationsPanel.tsx,react-component,8912,291,false,false,false,false,"""use client"";",NotificationsPanel; NotificationBell,react; framer-motion; @/lib/utils; date-fns,React component rendering,Notification; NotificationsPanelProps; NotificationBellProps,yes,n/a,@/lib/utils,n/a,n/a,typed
src/components/dashboard/ProfileStrength.tsx,react-component,7241,247,false,false,false,false,"""use client"";",ProfileStrength,react; next/link; framer-motion; @/lib/utils; @radix-ui/react-tooltip; lucide-react; ../shared/SkeletonLoader,React component rendering,ProfileItem; ProfileStrengthProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/dashboard/QuickActions.tsx,react-component,5046,161,false,true,false,false,"""use client"";",QuickActions,react; next/link; framer-motion; @/lib/utils; lucide-react,React component rendering,QuickAction; QuickActionCardProps; QuickActionsProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/dashboard/ResumeWidget.tsx,react-component,7438,220,false,true,false,false,"""use client"";",ResumeWidget,react; next/link; framer-motion; @/lib/utils; lucide-react; date-fns,React component rendering,ResumeWidgetProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/dashboard/StatCards.tsx,react-component,8110,261,false,true,false,false,"""use client"";",StatCards,react; framer-motion; @/lib/utils; ../shared/AnimatedCounter; ../shared/SkeletonLoader; @radix-ui/react-tooltip,React component rendering,StatCardData; StatCardsProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/dashboard/TopSkillsWidget.tsx,react-component,2925,109,false,false,false,false,"""use client"";",TopSkillsWidget,react; next/link; framer-motion; @/lib/utils; ../shared/SkillPill; lucide-react,React component rendering,Skill; TopSkillsWidgetProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/dashboard/index.ts,react-component,266,9,false,false,false,false,"export * from ""./HeroBanner"";",none-detected,none-detected,module utilities,none-detected,no,n/a,none-detected,n/a,n/a,n/a
src/components/footer/index.tsx,react-component,6942,179,true,true,false,false,"""use client"";",none-detected,react; framer-motion; lucide-react; next/link,React component rendering,none-detected,no,n/a,none-detected,n/a,n/a,needs stronger typing review
src/components/help/AccordionItem.tsx,react-component,1752,64,false,false,false,false,"""use client"";",AccordionItem,react; framer-motion; lucide-react,React component rendering,AccordionItemProps,no,n/a,none-detected,n/a,n/a,typed
src/components/help/ArticleCard.tsx,react-component,2426,84,false,false,false,true,"""use client"";",ArticleCard,framer-motion; next/link; lucide-react,React component rendering,Article; ArticleCardProps,no,n/a,none-detected,n/a,n/a,typed
src/components/help/CategoryCard.tsx,react-component,2191,75,false,false,false,false,"""use client"";",CategoryCard,framer-motion; next/link; lucide-react,React component rendering,CategoryCardProps,no,n/a,none-detected,n/a,n/a,typed
src/components/help/HelpSearchBar.tsx,react-component,5833,170,false,false,false,false,"""use client"";",HelpSearchBar,react; framer-motion; lucide-react; next/link,React component rendering,SearchResult; HelpSearchBarProps,yes,n/a,none-detected,n/a,n/a,typed
src/components/help/WasThisHelpful.tsx,react-component,2099,72,false,true,false,false,"""use client"";",WasThisHelpful,react; framer-motion; lucide-react,React component rendering,WasThisHelpfulProps,yes,n/a,none-detected,n/a,n/a,typed
src/components/jobs/JobCard.tsx,react-component,4018,108,false,false,false,false,"""use client"";",JobCard,@/types/jobs; lucide-react,React component rendering,Props,no,n/a,@/types/jobs,n/a,n/a,typed
src/components/jobs/ResumeUpload.tsx,react-component,5001,155,false,true,false,false,"""use client"";",ResumeUpload,react; lucide-react,React component rendering,Props,yes,n/a,none-detected,n/a,n/a,typed
src/components/jobs/SessionUsageBar.tsx,react-component,1171,40,false,false,false,true,"""use client"";",SessionUsageBar,@/types/jobs,React component rendering,Props,no,n/a,@/types/jobs,n/a,n/a,typed
src/components/learn-english/MobileVocabularyPage.tsx,react-component,3633,104,false,true,false,false,'use client';,MobileVocabularyPage,react; next/navigation; next/dynamic,React component rendering,UserProfile,no,n/a,none-detected,n/a,n/a,typed
src/components/learn-english/index.tsx,react-component,1425,38,false,true,false,false,"""use client"";",none-detected,react; ../../../Learn_English/types; ../../../Learn_English/components/EnglishDashboard; ../../../Learn_English/components/VoiceAgent; ../../../Learn_English/components/HRDashboard; ../../../Learn_English/components/GDAgent; ../../../Learn_English/components/CompanyHRDashboard; ../../../Learn_English/components/LearningPath,React component rendering,LearnEnglishAppProps,no,n/a,none-detected,n/a,n/a,typed
src/components/marketing-portal/MarketingPortalHeader.tsx,react-component,3933,87,true,true,false,false,"""use client"";",MarketingPortalHeader,@/contexts/PortalAuthContext; lucide-react; react,React component rendering,none-detected,yes,n/a,@/contexts/PortalAuthContext,n/a,n/a,needs stronger typing review
src/components/marketing-portal/MarketingPortalSidebar.tsx,react-component,4250,151,false,true,false,false,"""use client"";",MarketingPortalSidebar,next/link; next/navigation; @/lib/utils,React component rendering,MarketingPortalSidebarProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/modals/payment-modal.tsx,react-component,9469,275,false,true,false,true,"import React, { useState } from ""react"";",none-detected,react; framer-motion; lucide-react; ../ui/button,React component rendering,PaymentModalProps,yes,n/a,none-detected,n/a,n/a,typed
src/components/navbar/SidebarContent.tsx,react-component,14481,201,true,true,false,false,"""use client"";",none-detected,react; next/link,React component rendering,SidebarContentProps,no,n/a,none-detected,n/a,n/a,typed
src/components/navbar/index.tsx,react-component,17062,347,true,true,false,true,"""use client"";",none-detected,next-auth/react; react; framer-motion; lucide-react; ../ui/button; next/link; next/navigation; ./SidebarContent,React component rendering,CandidateSession; CompanyMemberSession; UserData; NavbarProps,yes,n/a,none-detected,n/a,n/a,typed
src/components/shared/AnimatedCounter.tsx,react-component,2712,117,false,false,false,false,"""use client"";",AnimatedCounter; SimpleCounter,react; framer-motion,React component rendering,AnimatedCounterProps,no,n/a,none-detected,n/a,n/a,typed
src/components/shared/Sidebar.tsx,react-component,10999,370,false,true,false,false,"""use client"";",useSidebar; SidebarProvider; CandidateSidebar; MobileNavBar,react; next/link; next/navigation; framer-motion; @/lib/utils,React component rendering,SidebarContextType; SidebarProviderProps; CandidateSidebarProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/shared/SkeletonLoader.tsx,react-component,4781,147,false,false,false,false,"""use client"";",Skeleton; StatCardSkeleton; JobCardSkeleton; ApplicationRowSkeleton; ProfileStrengthSkeleton; HeroBannerSkeleton,@/lib/utils,React component rendering,SkeletonProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/shared/SkillPill.tsx,react-component,6459,224,false,true,false,false,"""use client"";",ProficiencyLevel; SkillPill; AddSkillButton; SkillsList,@/lib/utils; framer-motion; @radix-ui/react-tooltip; lucide-react,React component rendering,SkillPillProps; AddSkillButtonProps; SkillsListProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/shared/StatusBadge.tsx,react-component,8355,268,false,false,false,false,"""use client"";",ApplicationStatus; StatusBadge; ApplicationTimeline,@/lib/utils; framer-motion; react,React component rendering,StatusBadgeProps; ApplicationTimelineProps,yes,n/a,@/lib/utils,n/a,n/a,typed
src/components/shared/index.ts,react-component,156,6,false,false,false,false,"export * from ""./AnimatedCounter"";",none-detected,none-detected,module utilities,none-detected,no,n/a,none-detected,n/a,n/a,n/a
src/components/theme-toggle.tsx,react-component,7950,251,false,true,false,false,"""use client"";",ThemeToggle; ThemeToggleCompact; ThemeToggleSwitch,react; next-themes; framer-motion; lucide-react; @/components/ui/button; @/lib/utils,React component rendering,none-detected,no,n/a,@/components/ui/button; @/components/ui/dropdown-menu; @/lib/utils,n/a,n/a,needs stronger typing review
src/components/train/TrainNavigation.tsx,react-component,2673,91,false,true,false,false,'use client';,TrainNavigation,next/link; next/navigation; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,needs stronger typing review
src/components/train/TrainSidebar.tsx,react-component,8471,306,true,true,false,false,'use client';,TrainSidebar,react; next/navigation; next-auth/react; @/components/ui/button; @/lib/utils,React component rendering,NavigationItem; AutoApplySetupStatus,yes,n/a,@/components/ui/sidebar; @/components/ui/button; @/lib/utils,n/a,n/a,typed
src/components/ui/accordion.tsx,react-component,2053,67,false,false,false,false,"""use client""",Accordion,react; @radix-ui/react-accordion; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/alert-dialog.tsx,react-component,3864,158,false,false,false,false,"""use client""",AlertDialog,react; @radix-ui/react-alert-dialog; @/lib/utils; @/components/ui/button,React component rendering,none-detected,no,n/a,@/lib/utils; @/components/ui/button,n/a,n/a,typed
src/components/ui/alert.tsx,react-component,1614,67,true,false,false,false,"import * as React from ""react""",Alert,react; class-variance-authority; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/aspect-ratio.tsx,react-component,280,12,false,false,false,false,"""use client""",AspectRatio,@radix-ui/react-aspect-ratio,React component rendering,none-detected,no,n/a,none-detected,n/a,n/a,typed
src/components/ui/avatar.tsx,react-component,1097,54,false,false,false,false,"""use client""",Avatar,react; @radix-ui/react-avatar; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/badge.tsx,react-component,1631,47,true,false,false,false,"import * as React from ""react""",Badge,react; @radix-ui/react-slot; class-variance-authority; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/breadcrumb.tsx,react-component,2357,110,false,false,false,false,"import * as React from ""react""",Breadcrumb,react; @radix-ui/react-slot; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/button.tsx,react-component,2316,62,true,false,false,false,"import * as React from ""react""",ButtonProps; Button,react; @radix-ui/react-slot; class-variance-authority; @/lib/utils,React component rendering,ButtonProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/calendar.tsx,react-component,7660,214,false,false,false,false,"""use client""",Calendar,react; react-day-picker; @/lib/utils; @/components/ui/button,React component rendering,none-detected,no,n/a,@/lib/utils; @/components/ui/button,n/a,n/a,typed
src/components/ui/card.tsx,react-component,2868,123,true,true,false,false,"import * as React from ""react""",Card,react; class-variance-authority; @/lib/utils,React component rendering,CardProps,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/carousel.tsx,react-component,5556,242,false,false,false,false,"""use client""",type,react; lucide-react; @/lib/utils; @/components/ui/button,React component rendering,none-detected,no,n/a,@/lib/utils; @/components/ui/button,n/a,n/a,typed
src/components/ui/chart.tsx,react-component,9781,354,false,true,false,false,"""use client""",ChartConfig; ChartContainer,react; recharts; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/checkbox.tsx,react-component,1217,37,false,false,false,false,"""use client""",Checkbox,react; @radix-ui/react-checkbox; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/collapsible.tsx,react-component,800,34,false,false,false,false,"""use client""",Collapsible,@radix-ui/react-collapsible,React component rendering,none-detected,no,n/a,none-detected,n/a,n/a,typed
src/components/ui/command.tsx,react-component,4818,185,false,false,false,false,"""use client""",Command,react; cmdk; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils; @/components/ui/dialog,n/a,n/a,typed
src/components/ui/context-menu.tsx,react-component,8222,253,false,true,false,false,"""use client""",ContextMenu,react; @radix-ui/react-context-menu; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/dialog.tsx,react-component,3982,144,false,false,false,false,"""use client""",Dialog,react; @radix-ui/react-dialog; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/drawer.tsx,react-component,4255,136,false,false,false,false,"""use client""",Drawer,react; vaul; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/dropdown-menu.tsx,react-component,8284,258,false,true,false,false,"""use client""",DropdownMenu,react; @radix-ui/react-dropdown-menu; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/form.tsx,react-component,3759,168,false,false,false,false,"""use client""",useFormField,react; @radix-ui/react-label; @radix-ui/react-slot; @/lib/utils; @/components/ui/label,React component rendering,none-detected,no,n/a,@/lib/utils; @/components/ui/label,n/a,n/a,typed
src/components/ui/hover-card.tsx,react-component,1532,45,false,false,false,false,"""use client""",HoverCard,react; @radix-ui/react-hover-card; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/input-otp.tsx,react-component,2254,78,true,true,false,false,"""use client""",InputOTP,react; input-otp; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/input.tsx,react-component,991,22,false,false,false,false,"import * as React from ""react""",Input,react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/label.tsx,react-component,611,25,false,false,false,false,"""use client""",Label,react; @radix-ui/react-label; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/menubar.tsx,react-component,8394,277,false,false,false,false,"""use client""",Menubar,react; @radix-ui/react-menubar; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/navigation-menu.tsx,react-component,6664,169,true,false,false,false,"import * as React from ""react""",NavigationMenu,react; @radix-ui/react-navigation-menu; class-variance-authority; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/pagination.tsx,react-component,2712,128,false,false,false,false,"import * as React from ""react""",Pagination,react; @/lib/utils; @/components/ui/button,React component rendering,none-detected,no,n/a,@/lib/utils; @/components/ui/button,n/a,n/a,typed
src/components/ui/popover.tsx,react-component,1635,49,false,false,false,false,"""use client""",Popover,react; @radix-ui/react-popover; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/progress.tsx,react-component,740,32,false,false,false,false,"""use client""",Progress,react; @radix-ui/react-progress; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/radio-group.tsx,react-component,1466,46,false,false,false,false,"""use client""",RadioGroup,react; @radix-ui/react-radio-group; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/resizable.tsx,react-component,2028,57,false,false,false,false,"""use client""",ResizablePanelGroup,react; lucide-react; react-resizable-panels; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/scroll-area.tsx,react-component,1645,59,false,false,false,false,"""use client""",ScrollArea,react; @radix-ui/react-scroll-area; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/select.tsx,react-component,6253,186,false,true,false,false,"""use client""",Select,react; @radix-ui/react-select; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/separator.tsx,react-component,699,29,false,false,false,false,"""use client""",Separator,react; @radix-ui/react-separator; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/sheet.tsx,react-component,4090,140,false,false,false,false,"""use client""",Sheet,react; @radix-ui/react-dialog; lucide-react; @/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
src/components/ui/sidebar.tsx,react-component,21633,727,true,true,false,false,"""use client""",Sidebar,react; @radix-ui/react-slot; class-variance-authority; lucide-react; @/hooks/use-mobile; @/lib/utils; @/components/ui/button; @/components/ui/input,React component rendering,none-detected,yes,n/a,@/hooks/use-mobile; @/lib/utils; @/components/ui/button; @/components/ui/input; @/components/ui/separator; @/components/ui/sheet; @/components/ui/skeleton; @/components/ui/tooltip,n/a,n/a,typed
src/components/ui/skeleton.tsx,react-component,562,20,false,false,false,false,"import { cn } from ""@/lib/utils""",Skeleton,@/lib/utils,React component rendering,none-detected,no,n/a,@/lib/utils,n/a,n/a,typed
